anonym_id;year;gender;time_dep_age_group;main_research_area;institute_type;running_erc_project;rolling_avg_grade;n_articles_per_year;n_preprints_per_year;n_citations_per_year;max_rolling_7;max_articles_7;max_preprints_7;max_citations_7
a3be6fcc24;2014;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
0d8417f2ae;2013;m;< 45;LS;Cantonal university;True;5.0;0;0;0;5.0;0.0;0.0;0.0
df07ba5f5f;2014;m;< 45;LS;Cantonal university;False;5.0;6;0;104;5.0;6.0;0.0;104.0
daa047c3b5;2017;f;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
259e342f19;2016;m;55-64;LS;Cantonal university;False;5.0;5;0;202;5.0;5.0;0.0;202.0
9773db9608;2016;m;65+;SSH;Cantonal university;False;5.0;1;0;5;5.0;1.0;0.0;5.0
8e0d99ece9;2018;m;45-54;LS;ETH Domain;False;5.0;0;0;2;5.0;0.0;0.0;2.0
9029bca5c0;2013;f;< 45;MINT;Unknown;False;5.0;8;8;293;5.0;8.0;8.0;293.0
c0721cd59e;2018;f;45-54;SSH;Cantonal university;False;5.0;1;0;8;5.0;1.0;0.0;8.0
1d1dbdc5af;2012;m;< 45;MINT;Unknown;False;5.0;1;2;2;5.0;1.0;2.0;2.0
8b692ef087;2012;m;< 45;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
e30db0e637;2017;m;55-64;LS;Cantonal university;False;5.0;15;0;118;5.0;15.0;0.0;118.0
5af8e9f9ee;2018;f;55-64;LS;Cantonal university;False;5.0;1;3;3;5.0;1.0;3.0;3.0
3dfe9b5e1b;2018;m;45-54;MINT;Unknown;False;5.0;4;1;123;5.0;4.0;1.0;123.0
8314216ad0;2018;m;< 45;MINT;Unknown;False;5.0;3;0;93;5.0;3.0;0.0;93.0
5444fb1b9c;2014;m;65+;MINT;Unknown;False;5.0;5;0;2;5.0;5.0;0.0;2.0
f70ef78419;2014;m;45-54;MINT;Unknown;False;5.0;2;0;0;5.0;2.0;0.0;0.0
30731096a8;2018;f;< 45;MINT;Unknown;False;5.0;8;0;56;5.0;8.0;0.0;56.0
a9ac42b978;2012;m;< 45;LS;Cantonal university;False;5.0;5;0;1;5.0;5.0;0.0;1.0
f5bd9ef828;2014;m;< 45;MINT;ETH Domain;False;5.0;7;0;454;5.0;7.0;0.0;454.0
be92d9a814;2017;m;< 45;MINT;ETH Domain;False;5.0;8;1;71;5.0;8.0;1.0;71.0
23e3f2aabd;2014;m;< 45;MINT;Cantonal university;False;5.0;4;1;6;5.0;4.0;1.0;6.0
0bec8b56a7;2017;f;< 45;SSH;Cantonal university;False;5.0;0;0;1;5.0;0.0;0.0;1.0
4decdaf11b;2018;m;55-64;SSH;Cantonal university;False;5.0;1;0;13;5.0;1.0;0.0;13.0
3748ec6c1e;2014;m;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
4385f47131;2016;f;< 45;SSH;Cantonal university;False;5.0;2;1;13;5.0;2.0;1.0;13.0
d783974270;2018;f;45-54;SSH;Cantonal university;False;5.0;1;0;3;5.0;1.0;0.0;3.0
d1d83772df;2016;m;45-54;LS;UAS/UTE/Other;False;5.0;2;0;197;5.0;2.0;0.0;197.0
0e61fbd2f4;2013;m;45-54;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
479608a0e9;2017;m;< 45;MINT;ETH Domain;False;5.0;3;0;143;5.0;3.0;0.0;143.0
26ecd475e4;2018;f;45-54;MINT;ETH Domain;False;5.0;17;13;351;5.0;17.0;13.0;351.0
789a125b55;2017;m;65+;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
2d136b85d3;2012;f;45-54;LS;ETH Domain;False;5.0;2;0;898;5.0;2.0;0.0;898.0
2bca54aec4;2016;m;45-54;LS;ETH Domain;False;5.0;13;1;1188;5.0;13.0;1.0;1188.0
eb7b026147;2012;m;45-54;SSH;Cantonal university;False;5.0;1;1;0;5.0;1.0;1.0;0.0
b27e6afaed;2016;f;45-54;SSH;Cantonal university;False;5.0;9;0;82;5.0;9.0;0.0;82.0
fe77880b37;2018;f;< 45;LS;Unknown;False;5.0;0;0;199;5.0;0.0;0.0;199.0
92303a582c;2014;f;< 45;MINT;ETH Domain;False;5.0;3;0;20;5.0;3.0;0.0;20.0
68527471ee;2014;m;< 45;SSH;Unknown;False;5.0;2;0;84;5.0;2.0;0.0;84.0
a73d0ace8f;2017;m;45-54;MINT;Cantonal university;False;5.0;7;0;252;5.0;7.0;0.0;252.0
43ae2e93ba;2018;m;55-64;LS;Unknown;False;5.0;0;3;16;5.0;0.0;3.0;16.0
13aadcf6b0;2014;m;45-54;MINT;ETH Domain;False;5.0;3;0;365;5.0;3.0;0.0;365.0
a63cb2dd80;2016;f;45-54;LS;Cantonal university;False;5.0;1;0;270;5.0;1.0;0.0;270.0
b40676d1d6;2016;m;55-64;LS;Cantonal university;False;5.0;9;0;740;5.0;9.0;0.0;740.0
f1d6d8e861;2016;f;55-64;LS;Cantonal university;False;5.0;18;0;511;5.0;18.0;0.0;511.0
aeb4be4d23;2015;m;< 45;LS;Cantonal university;False;5.0;2;0;142;5.0;2.0;0.0;142.0
63a7e5d9e1;2013;m;45-54;LS;Cantonal university;False;5.0;18;0;280;5.0;18.0;0.0;280.0
141a57b79d;2018;m;< 45;MINT;Cantonal university;False;5.0;5;5;439;5.0;5.0;5.0;439.0
4143cc5c39;2015;f;55-64;LS;Cantonal university;False;5.0;4;0;820;5.0;4.0;0.0;820.0
a46c5e1adf;2015;f;55-64;LS;Cantonal university;False;5.0;4;0;178;5.0;4.0;0.0;178.0
c100e2fc9d;2015;m;45-54;LS;Cantonal university;False;5.0;10;0;373;5.0;10.0;0.0;373.0
939f2b9488;2018;m;45-54;MINT;Cantonal university;False;5.0;5;0;238;5.0;5.0;0.0;238.0
69f4cdbd25;2016;m;< 45;MINT;ETH Domain;False;5.0;5;0;8;5.0;5.0;0.0;8.0
8995813a9f;2017;m;< 45;MINT;ETH Domain;False;5.0;3;0;134;5.0;3.0;0.0;134.0
9132eb5def;2015;m;< 45;MINT;Unknown;False;5.0;10;0;14;5.0;10.0;0.0;14.0
fd89f76337;2017;m;< 45;LS;Cantonal university;False;5.0;9;0;142;5.0;9.0;0.0;142.0
134cccca02;2017;m;45-54;SSH;Cantonal university;False;5.0;2;2;31;5.0;2.0;2.0;31.0
37255c1ade;2012;m;55-64;SSH;Cantonal university;False;5.0;2;0;51;5.0;2.0;0.0;51.0
a3eebb9a4d;2014;m;55-64;MINT;ETH Domain;False;5.0;2;0;5;5.0;2.0;0.0;5.0
e3b68c9515;2016;m;45-54;LS;Cantonal university;False;5.0;2;0;276;5.0;2.0;0.0;276.0
1c6e633e49;2013;m;55-64;MINT;Unknown;False;5.0;20;1;15;5.0;20.0;1.0;15.0
de4b4e3bb3;2013;m;< 45;MINT;Cantonal university;False;5.0;17;21;64;5.0;17.0;21.0;64.0
7db194ba24;2017;f;< 45;LS;Cantonal university;False;5.0;9;0;90;5.0;9.0;0.0;90.0
924c9b3d0a;2018;m;< 45;MINT;Cantonal university;False;5.0;1;1;49;5.0;1.0;1.0;49.0
31692837ee;2018;m;55-64;SSH;Cantonal university;False;5.0;0;0;1;5.0;0.0;0.0;1.0
17c0c9cdf1;2014;m;45-54;MINT;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
ac973c2183;2013;m;< 45;SSH;Cantonal university;False;5.0;1;0;13;5.0;1.0;0.0;13.0
5a48d095c9;2017;f;< 45;MINT;ETH Domain;False;5.0;2;0;27;5.0;2.0;0.0;27.0
42a8ee3722;2013;m;< 45;MINT;ETH Domain;False;5.0;3;0;4;5.0;3.0;0.0;4.0
7b4efee2a5;2017;m;< 45;MINT;UAS/UTE/Other;False;5.0;0;0;28;5.0;0.0;0.0;28.0
e814f4de2a;2013;m;< 45;MINT;UAS/UTE/Other;False;5.0;4;0;25;5.0;4.0;0.0;25.0
a76e7d34d5;2013;m;45-54;LS;Unknown;False;5.0;8;0;78;5.0;8.0;0.0;78.0
f67ac5ff4b;2013;m;45-54;SSH;Cantonal university;False;5.0;17;0;590;5.0;17.0;0.0;590.0
41d000d7fb;2015;m;< 45;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
5ce68e70f6;2013;m;55-64;SSH;UAS/UTE/Other;False;5.0;0;0;1;5.0;0.0;0.0;1.0
0b145cb114;2018;f;55-64;SSH;Unknown;False;5.0;0;0;5;5.0;0.0;0.0;5.0
08aa2f27af;2018;m;45-54;LS;ETH Domain;False;5.0;2;0;150;5.0;2.0;0.0;150.0
7e1c400f89;2015;f;< 45;SSH;Cantonal university;False;5.0;1;0;15;5.0;1.0;0.0;15.0
384eaa180a;2012;f;< 45;SSH;Cantonal university;False;5.0;2;3;4;5.0;2.0;3.0;4.0
7e2dbf9913;2017;f;45-54;LS;ETH Domain;False;5.0;10;0;520;5.0;10.0;0.0;520.0
477e9a60db;2018;m;45-54;MINT;Cantonal university;False;5.0;4;0;268;5.0;4.0;0.0;268.0
6123d2ec76;2013;m;45-54;MINT;UAS/UTE/Other;False;5.0;6;0;17;5.0;6.0;0.0;17.0
a19850e2af;2012;m;< 45;MINT;ETH Domain;False;5.0;4;0;44;5.0;4.0;0.0;44.0
040dd152b4;2012;m;45-54;LS;Cantonal university;False;5.0;0;0;52;5.0;0.0;0.0;52.0
678dc22ad3;2012;m;45-54;SSH;Cantonal university;False;5.0;0;3;5;5.0;0.0;3.0;5.0
7b400f93a5;2014;f;45-54;MINT;Cantonal university;False;5.0;1;0;18;5.0;1.0;0.0;18.0
7834497bc6;2014;f;45-54;MINT;ETH Domain;False;5.0;3;0;80;5.0;3.0;0.0;80.0
8920c828bf;2017;m;< 45;MINT;Cantonal university;False;5.0;6;7;226;5.0;6.0;7.0;226.0
b06886ced3;2015;m;< 45;MINT;ETH Domain;False;5.0;17;0;128;5.0;17.0;0.0;128.0
01fbfc58f7;2016;m;< 45;SSH;UAS/UTE/Other;False;5.0;1;0;3;5.0;1.0;0.0;3.0
23b8e37ec4;2016;m;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
9c539fb6f5;2018;m;< 45;LS;Unknown;False;5.0;0;0;64;5.0;0.0;0.0;64.0
2f1b13178e;2015;f;< 45;LS;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
297dea9365;2013;m;< 45;SSH;Cantonal university;False;5.0;2;1;1;5.0;2.0;1.0;1.0
14405055d0;2015;m;< 45;MINT;Unknown;False;5.0;9;0;16;5.0;9.0;0.0;16.0
7ff718cd44;2014;m;65+;MINT;Cantonal university;False;5.0;26;0;1859;5.0;26.0;0.0;1859.0
750b6f5b83;2012;m;45-54;SSH;Cantonal university;False;5.0;7;0;140;5.0;7.0;0.0;140.0
76c6cf78a8;2017;f;45-54;MINT;Cantonal university;False;5.0;2;0;25;5.0;2.0;0.0;25.0
ac64c2270a;2013;m;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
f7daa59351;2016;f;45-54;LS;ETH Domain;False;5.0;2;0;105;5.0;2.0;0.0;105.0
2dc42cbf90;2018;m;< 45;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
a5e493cf1e;2014;m;45-54;LS;Cantonal university;False;5.0;0;0;4;5.0;0.0;0.0;4.0
1c6309cc0f;2014;m;< 45;LS;Cantonal university;False;5.0;12;0;178;5.0;12.0;0.0;178.0
bd30288e7d;2017;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
d9c4ed6af7;2014;m;< 45;MINT;ETH Domain;False;5.0;8;5;118;5.0;8.0;5.0;118.0
6cb08ba933;2013;m;< 45;LS;Cantonal university;False;5.0;4;0;71;5.0;4.0;0.0;71.0
45575aa10d;2017;f;55-64;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
0080646da6;2016;f;45-54;LS;Cantonal university;False;5.0;9;0;98;5.0;9.0;0.0;98.0
48dead7a1a;2015;m;< 45;LS;Cantonal university;False;5.0;3;0;175;5.0;3.0;0.0;175.0
3318ad518c;2014;m;< 45;LS;Cantonal university;False;5.0;0;0;11;5.0;0.0;0.0;11.0
d95bf375ce;2012;m;< 45;MINT;ETH Domain;False;5.0;14;0;51;5.0;14.0;0.0;51.0
0e5884d2c1;2016;m;< 45;SSH;Unknown;False;5.0;6;0;208;5.0;6.0;0.0;208.0
b3409630af;2012;m;45-54;LS;Cantonal university;False;5.0;6;0;262;5.0;6.0;0.0;262.0
81a22fc7e4;2012;m;< 45;MINT;ETH Domain;False;5.0;17;15;356;5.0;17.0;15.0;356.0
e71d5044bd;2015;m;45-54;MINT;ETH Domain;False;5.0;6;0;13;5.0;6.0;0.0;13.0
5a9b7685bc;2018;m;65+;LS;Cantonal university;False;5.0;6;3;247;5.0;6.0;3.0;247.0
263f74197f;2013;f;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
8dbd1873a3;2014;m;< 45;MINT;ETH Domain;False;5.0;3;0;8;5.0;3.0;0.0;8.0
387507416f;2013;m;< 45;LS;Cantonal university;False;5.0;7;0;314;5.0;7.0;0.0;314.0
a9caf1ec25;2016;m;< 45;SSH;UAS/UTE/Other;False;5.0;1;0;0;5.0;1.0;0.0;0.0
1ac770502f;2018;m;55-64;LS;Cantonal university;False;5.0;10;0;214;5.0;10.0;0.0;214.0
a231f60ad3;2013;f;45-54;SSH;ETH Domain;False;5.0;2;0;2;5.0;2.0;0.0;2.0
f257c23a05;2018;m;45-54;LS;Cantonal university;False;5.0;8;2;181;5.0;8.0;2.0;181.0
62e6eef357;2018;f;< 45;SSH;Cantonal university;False;5.0;0;0;6;5.0;0.0;0.0;6.0
ba0553689d;2017;m;< 45;MINT;ETH Domain;False;5.0;19;0;698;5.0;19.0;0.0;698.0
0f4ff4dc1a;2014;m;45-54;MINT;UAS/UTE/Other;False;5.0;4;0;56;5.0;4.0;0.0;56.0
220095976b;2014;m;55-64;MINT;Unknown;False;5.0;2;1;0;5.0;2.0;1.0;0.0
8ed9b9f6a0;2014;f;< 45;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
5f3bf8fbf7;2013;f;< 45;LS;Cantonal university;False;5.0;4;0;2;5.0;4.0;0.0;2.0
647e9d774f;2016;m;45-54;MINT;Cantonal university;False;5.0;3;0;4;5.0;3.0;0.0;4.0
04c1c4dfeb;2018;m;45-54;MINT;Unknown;False;5.0;7;0;1017;5.0;7.0;0.0;1017.0
c16a847f7b;2014;m;65+;SSH;Cantonal university;False;5.0;1;2;19;5.0;1.0;2.0;19.0
33073b5b20;2014;m;45-54;SSH;Cantonal university;False;5.0;2;1;0;5.0;2.0;1.0;0.0
7abef66ab5;2015;m;55-64;LS;Unknown;False;5.0;32;0;220;5.0;32.0;0.0;220.0
16ed9d333e;2016;f;< 45;SSH;Unknown;False;5.0;0;0;4;5.0;0.0;0.0;4.0
cf4a2a86a1;2014;m;45-54;MINT;ETH Domain;False;5.0;8;0;116;5.0;8.0;0.0;116.0
b775916a8d;2015;m;< 45;MINT;Cantonal university;False;5.0;6;2;7;5.0;6.0;2.0;7.0
31fa3c3c7e;2012;m;< 45;SSH;Cantonal university;False;5.0;3;0;0;5.0;3.0;0.0;0.0
aff42708a6;2013;m;45-54;SSH;UAS/UTE/Other;False;5.0;0;0;0;5.0;0.0;0.0;0.0
783578debc;2016;m;45-54;LS;ETH Domain;False;5.0;1;0;110;5.0;1.0;0.0;110.0
584375bc57;2012;m;< 45;LS;Cantonal university;True;5.0;3;0;70;5.0;3.0;0.0;70.0
c2b8303d27;2015;m;45-54;MINT;ETH Domain;False;5.0;11;0;292;5.0;11.0;0.0;292.0
d960e8eb82;2015;m;45-54;MINT;UAS/UTE/Other;True;5.0;3;2;149;5.0;3.0;2.0;149.0
26e6415a42;2017;m;45-54;SSH;Cantonal university;False;5.0;5;0;220;5.0;5.0;0.0;220.0
12a32532cf;2018;m;45-54;LS;Cantonal university;False;5.0;5;1;955;5.0;5.0;1.0;955.0
c1af15e455;2018;m;55-64;LS;Cantonal university;False;5.0;5;0;155;5.0;5.0;0.0;155.0
eeaef626ba;2017;m;< 45;MINT;ETH Domain;False;5.0;17;6;812;5.0;17.0;6.0;812.0
10dc27ea65;2017;m;45-54;MINT;ETH Domain;False;5.0;7;6;748;5.0;7.0;6.0;748.0
492b232f16;2017;m;55-64;LS;Cantonal university;False;5.0;4;0;114;5.0;4.0;0.0;114.0
be66043f5e;2017;f;45-54;MINT;ETH Domain;False;5.0;3;3;0;5.0;3.0;3.0;0.0
44b84ac1ff;2014;m;< 45;MINT;ETH Domain;False;5.0;6;1;6;5.0;6.0;1.0;6.0
b430cff93c;2014;m;< 45;MINT;Cantonal university;False;5.0;6;0;131;5.0;6.0;0.0;131.0
dd93be63c1;2013;m;< 45;MINT;ETH Domain;False;5.0;7;0;25;5.0;7.0;0.0;25.0
f122e705d3;2013;m;< 45;SSH;Cantonal university;False;5.0;1;0;0;5.0;1.0;0.0;0.0
b4e1bb4df8;2018;f;< 45;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
498a084c48;2013;m;45-54;LS;Cantonal university;False;5.0;5;0;131;5.0;5.0;0.0;131.0
ca52b79bb8;2017;f;55-64;LS;Unknown;False;5.0;1;0;191;5.0;1.0;0.0;191.0
17623d5882;2013;m;< 45;LS;Cantonal university;False;5.0;11;0;38;5.0;11.0;0.0;38.0
d87510608d;2015;m;55-64;SSH;ETH Domain;False;5.0;2;3;26;5.0;2.0;3.0;26.0
1e05902a5e;2017;m;45-54;MINT;Unknown;False;5.0;27;0;187;5.0;27.0;0.0;187.0
23204ac5e1;2018;m;45-54;LS;Cantonal university;False;5.0;17;0;270;5.0;17.0;0.0;270.0
706e54a60c;2017;f;65+;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
597b55707d;2012;m;45-54;LS;UAS/UTE/Other;False;5.0;0;0;69;5.0;0.0;0.0;69.0
b66eb63018;2016;f;< 45;LS;Unknown;False;5.0;6;0;101;5.0;6.0;0.0;101.0
a16e27b977;2014;m;45-54;LS;Cantonal university;False;5.0;36;0;693;5.0;36.0;0.0;693.0
3fc8d67918;2014;m;< 45;MINT;ETH Domain;False;5.0;1;0;4;5.0;1.0;0.0;4.0
ec9f1bddfe;2018;m;45-54;MINT;ETH Domain;False;5.0;25;0;611;5.0;25.0;0.0;611.0
0dd09a16ec;2014;f;< 45;MINT;Unknown;False;5.0;2;0;1;5.0;2.0;0.0;1.0
a06e6ec9b4;2016;m;< 45;SSH;Cantonal university;False;5.0;2;0;6;5.0;2.0;0.0;6.0
f641488659;2014;m;55-64;LS;Cantonal university;False;5.0;6;0;260;5.0;6.0;0.0;260.0
e449a49785;2015;m;65+;LS;Unknown;False;5.0;10;0;278;5.0;10.0;0.0;278.0
72baa53ef0;2014;m;45-54;LS;Cantonal university;False;5.0;8;0;394;5.0;8.0;0.0;394.0
eaa0267a9a;2014;m;< 45;LS;Cantonal university;False;5.0;3;0;108;5.0;3.0;0.0;108.0
fbf94265dc;2016;m;55-64;SSH;Cantonal university;False;5.0;5;0;65;5.0;5.0;0.0;65.0
d6d176f848;2017;m;< 45;MINT;Cantonal university;False;5.0;3;4;151;5.0;3.0;4.0;151.0
11eaa41655;2015;m;< 45;LS;Cantonal university;False;5.0;12;0;14;5.0;12.0;0.0;14.0
07cc83b0a9;2013;m;45-54;SSH;Cantonal university;False;5.0;6;0;20;5.0;6.0;0.0;20.0
79a53cf63a;2012;m;45-54;MINT;Unknown;False;5.0;14;0;39;5.0;14.0;0.0;39.0
21170a59e7;2018;m;< 45;MINT;ETH Domain;True;5.0;19;0;613;5.0;19.0;0.0;613.0
361a41015e;2012;m;45-54;MINT;Cantonal university;False;5.0;5;0;29;5.0;5.0;0.0;29.0
4df1759db1;2012;m;< 45;MINT;UAS/UTE/Other;False;5.0;0;0;125;5.0;0.0;0.0;125.0
2f2c66b327;2017;m;55-64;SSH;Unknown;False;5.0;0;0;0;5.0;0.0;0.0;0.0
857cae19d4;2012;m;45-54;SSH;Cantonal university;False;5.0;0;1;0;5.0;0.0;1.0;0.0
c1aa400222;2017;m;65+;MINT;Unknown;False;5.0;3;0;19;5.0;3.0;0.0;19.0
6dc128b53f;2018;m;45-54;MINT;Cantonal university;False;5.0;2;7;115;5.0;2.0;7.0;115.0
68f08a9841;2016;m;55-64;MINT;Cantonal university;False;5.0;1;0;51;5.0;1.0;0.0;51.0
3ada3ee283;2015;f;< 45;SSH;Cantonal university;False;5.0;1;0;8;5.0;1.0;0.0;8.0
2cf992627c;2016;m;55-64;MINT;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
bf64ce9689;2012;m;55-64;SSH;UAS/UTE/Other;False;5.0;1;0;62;5.0;1.0;0.0;62.0
a46bc59f32;2012;f;45-54;SSH;Cantonal university;False;5.0;0;0;0;5.0;0.0;0.0;0.0
b3eec9f2c2;2012;f;45-54;SSH;Cantonal university;False;5.0;2;0;4;5.0;2.0;0.0;4.0
cd315dde2c;2013;m;< 45;MINT;Unknown;False;5.0;7;0;2;5.0;7.0;0.0;2.0
e295c67581;2013;m;< 45;MINT;ETH Domain;False;5.0;4;0;46;5.0;4.0;0.0;46.0
9b5ca0d0e5;2018;m;45-54;LS;Cantonal university;False;5.0;2;0;80;5.0;2.0;0.0;80.0
589fe96ef3;2018;m;< 45;SSH;UAS/UTE/Other;False;5.0;3;0;29;5.0;3.0;0.0;29.0
33888e0d05;2014;m;< 45;MINT;ETH Domain;False;5.0;1;0;65;5.0;1.0;0.0;65.0
e7e7f353b2;2018;m;< 45;LS;Cantonal university;False;5.0;13;2;342;5.0;13.0;2.0;342.0
819e9d43db;2013;f;< 45;SSH;Cantonal university;False;5.0;1;0;1;5.0;1.0;0.0;1.0
5addb4deb6;2013;m;< 45;LS;Cantonal university;True;5.0;5;0;100;5.0;5.0;0.0;100.0
e97ab47abf;2012;m;45-54;SSH;Cantonal university;False;5.0;1;0;27;5.0;1.0;0.0;27.0
a1d6a5eab8;2015;m;< 45;LS;Cantonal university;True;5.0;4;0;123;5.0;4.0;0.0;123.0
36edcb07fa;2017;f;< 45;LS;Cantonal university;False;5.0;4;0;1267;5.0;4.0;0.0;1267.0
2cd4b6ed65;2014;m;45-54;SSH;Unknown;False;5.0;1;0;1;5.0;1.0;0.0;1.0
ca83b01cb3;2012;m;55-64;MINT;ETH Domain;False;5.0;6;0;7;5.0;6.0;0.0;7.0
7dc9fa9761;2015;m;< 45;MINT;Unknown;False;5.0;8;3;2871;5.0;8.0;3.0;2871.0
0e4abd65e4;2012;m;< 45;LS;Cantonal university;False;5.0;19;1;1782;5.0;19.0;1.0;1782.0
a8635d00d9;2013;m;< 45;MINT;ETH Domain;False;5.0;0;0;0;5.0;0.0;0.0;0.0
9d14387b01;2018;m;45-54;SSH;Unknown;False;5.0;16;1;542;5.0;16.0;1.0;542.0
47678fccb8;2018;m;55-64;MINT;ETH Domain;False;5.0;0;1;50;5.0;0.0;1.0;50.0
6050c40726;2018;m;45-54;SSH;Cantonal university;False;5.0;7;2;29;5.0;7.0;2.0;29.0
8594e090e5;2012;m;65+;LS;Unknown;False;5.0;5;0;177;5.0;5.0;0.0;177.0
63b65c8d3e;2012;f;45-54;MINT;ETH Domain;False;4.83333333333333;13;0;1097;4.83333333333333;13.0;0.0;1097.0
59c547dd2a;2017;m;65+;MINT;Unknown;False;4.83333333333333;1;0;72;4.83333333333333;1.0;0.0;72.0
547af9324e;2013;m;45-54;MINT;Cantonal university;False;4.83333333333333;10;0;212;4.83333333333333;10.0;0.0;212.0
e4bd179d6c;2018;f;65+;MINT;ETH Domain;False;4.8;2;0;127;4.8;2.0;0.0;127.0
0217806cc6;2015;m;45-54;LS;Cantonal university;False;4.75;8;0;128;4.75;8.0;0.0;128.0
1bb0acb9a8;2018;f;45-54;SSH;Cantonal university;False;4.75;0;0;0;4.75;0.0;0.0;0.0
a8f173f703;2014;m;55-64;LS;Cantonal university;False;4.75;2;0;260;4.75;2.0;0.0;260.0
4c91ec391b;2017;f;45-54;SSH;UAS/UTE/Other;False;4.75;0;0;21;4.75;0.0;0.0;21.0
5cbba45196;2014;m;45-54;MINT;ETH Domain;True;4.75;24;0;228;4.75;24.0;0.0;228.0
a5270d66ae;2017;m;65+;MINT;Unknown;False;4.75;0;0;156;4.75;0.0;0.0;156.0
0a1bd1a6fa;2012;m;45-54;LS;Unknown;False;4.75;44;0;1767;4.75;44.0;0.0;1767.0
fa2aac69ac;2014;m;65+;MINT;ETH Domain;False;4.75;8;2;352;4.75;8.0;2.0;352.0
282d726da7;2013;m;45-54;LS;ETH Domain;False;4.75;14;0;178;4.75;14.0;0.0;178.0
ea5794e226;2012;m;45-54;SSH;Cantonal university;False;4.75;0;0;0;4.75;0.0;0.0;0.0
a782cff8ad;2014;m;45-54;LS;Cantonal university;False;4.66666666666667;13;0;483;4.66666666666667;13.0;0.0;483.0
17b2a5d904;2012;m;< 45;LS;ETH Domain;False;4.66666666666667;2;0;1;4.66666666666667;2.0;0.0;1.0
3fb63ecc50;2013;m;45-54;SSH;UAS/UTE/Other;False;4.66666666666667;0;0;0;4.66666666666667;0.0;0.0;0.0
6f5aab25d0;2016;m;< 45;MINT;ETH Domain;False;4.66666666666667;8;4;182;4.66666666666667;8.0;4.0;182.0
2000d09487;2018;m;65+;MINT;Cantonal university;False;4.66666666666667;1;0;60;4.66666666666667;1.0;0.0;60.0
c6a2e7f5f2;2015;f;55-64;MINT;ETH Domain;False;4.66666666666667;4;0;56;4.66666666666667;4.0;0.0;56.0
d71b74d45c;2016;m;65+;MINT;Cantonal university;False;4.66666666666667;5;0;681;4.66666666666667;5.0;0.0;681.0
149b1d1b1e;2016;m;< 45;MINT;Cantonal university;True;4.66666666666667;4;0;107;4.66666666666667;4.0;0.0;107.0
7d73423bc1;2015;m;55-64;LS;Cantonal university;False;4.66666666666667;14;0;883;4.66666666666667;14.0;0.0;883.0
44b6a7faad;2012;m;45-54;SSH;ETH Domain;False;4.66666666666667;0;0;0;4.66666666666667;0.0;0.0;0.0
8a42a75cee;2018;m;65+;MINT;Cantonal university;False;4.66666666666667;6;0;224;4.66666666666667;6.0;0.0;224.0
490f211966;2015;m;< 45;MINT;ETH Domain;False;4.66666666666667;16;0;425;4.66666666666667;16.0;0.0;425.0
477246958b;2016;f;45-54;LS;Cantonal university;False;4.66666666666667;10;0;958;4.66666666666667;10.0;0.0;958.0
6e4ad9e8d2;2015;m;< 45;MINT;UAS/UTE/Other;False;4.66666666666667;21;0;264;4.66666666666667;21.0;0.0;264.0
6381894779;2015;m;45-54;MINT;Unknown;False;4.66666666666667;13;0;123;4.66666666666667;13.0;0.0;123.0
7b323b4aed;2018;f;65+;MINT;ETH Domain;False;4.66666666666667;1;0;740;4.66666666666667;1.0;0.0;740.0
f442e59f5c;2018;m;65+;SSH;Cantonal university;False;4.6;0;0;0;4.6;0.0;0.0;0.0
d258d89d1c;2017;f;45-54;LS;UAS/UTE/Other;False;4.5;1;2;1273;4.5;1.0;2.0;1273.0
53ad765cd0;2015;m;65+;MINT;ETH Domain;False;4.5;5;0;31;4.5;5.0;0.0;31.0
1ce3056f7b;2012;m;45-54;MINT;ETH Domain;False;4.5;9;1;10;4.5;9.0;1.0;10.0
3785851584;2015;m;65+;MINT;Cantonal university;False;4.5;6;0;308;4.5;6.0;0.0;308.0
7997f53107;2015;m;65+;LS;UAS/UTE/Other;False;4.5;8;0;485;4.5;8.0;0.0;485.0
